"","ModuleColors","genes"
"4861","yellow","HAS1"
"4878","yellow","HBM"
"4897","yellow","HCRT"
"4905","yellow","HDAC6"
"4932","yellow","HELT"
"4939","yellow","HEPHL1"
"4942","yellow","HERC2P2"
"4961","yellow","HFE"
"4962","yellow","HFE2"
"4971","yellow","HHLA1"
"4988","yellow","HIPK1"
"4993","yellow","HIST1H1A"
"4994","yellow","HIST1H1B"
"4997","yellow","HIST1H2AA"
"5000","yellow","HIST1H2AE"
"5003","yellow","HIST1H2BA"
"5004","yellow","HIST1H2BB"
"5007","yellow","HIST1H2BJ"
"5019","yellow","HIVEP3"
"5022","yellow","HK2"
"5028","yellow","HLA-DMA"
"5030","yellow","HLA-DOB"
"5043","yellow","HMGA2"
"5052","yellow","HMGN2"
"5057","yellow","HMHA1"
"5112","yellow","HOXB8"
"5117","yellow","HOXD3"
"5126","yellow","HPN"
"5133","yellow","HPX"
"5137","yellow","HRASLS5"
"5172","yellow","HSH2D"
"5177","yellow","HSPA12B"
"5220","yellow","IBSP"
"5224","yellow","ICAM1"
"5238","yellow","IDI1"
"5268","yellow","IFNK"
"5288","yellow","IGF2BP2"
"5293","yellow","IGFBP3"
"5307","yellow","IGLL1"
"5314","yellow","IHH"
"5318","yellow","IKBKE"
"5328","yellow","IL12A"
"5348","yellow","IL1A"
"5351","yellow","IL1F6"
"5376","yellow","IL2RA"
"5382","yellow","IL4I1"
"5409","yellow","INADL"
"5417","yellow","INHA"
"5420","yellow","INHBB"
"5445","yellow","INSRR"
"5474","yellow","IQCF1"
"5485","yellow","IRAK2"
"5490","yellow","IRF2BPL"
"5502","yellow","IRX1"
"5517","yellow","ISM1"
"5551","yellow","ITIH2"
"5578","yellow","IZUMO4"
"5582","yellow","JAK-1"
"5607","yellow","JSRP1"
"5638","yellow","KCNA10"
"5645","yellow","KCNAB3"
"5660","yellow","KCNH1"
"5667","yellow","KCNIP3"
"5703","yellow","KCNV2"
"5828","yellow","KIF6"
"5836","yellow","KIR2DL5"
"5839","yellow","KIR3DL"
"5852","yellow","KLC2"
"5878","yellow","KLHL10"
"5880","yellow","KLHL14"
"5895","yellow","KLHL30"
"5896","yellow","KLHL31"
"5918","yellow","KLRC3"
"5927","yellow","KNTC1"
"5940","yellow","KREMEN2"
"5952","yellow","KRT28"
"5954","yellow","KRT3"
"5963","yellow","KRT7"
"5968","yellow","KRT8"
"5974","yellow","KRT85"
"5977","yellow","KRTAP10-3"
"5984","yellow","KRTAP17-1"
"6021","yellow","LAMC2"
"6024","yellow","LAMP3"
"6055","yellow","LCN1"
"6058","yellow","LCN15"
"6099","yellow","LGALS4"
"6119","yellow","LHX9"
"6124","yellow","LILRA2"
"6126","yellow","LILRA4"
"6128","yellow","LILRAB"
"6138","yellow","LIMD2"
"6154","yellow","LINC00092"
"6158","yellow","LINC00161"
"6210","yellow","LIPC"
"6212","yellow","LIPH"
"6229","yellow","LMO7"
"6245","yellow","LOC100127891"
"6256","yellow","LOC100129098"
"6281","yellow","LOC100133019"
"6284","yellow","LOC100133885"
"6298","yellow","LOC100271722"
"6301","yellow","LOC100286910"
"6308","yellow","LOC100287445"
"6309","yellow","LOC100287529"
"6313","yellow","LOC100287877"
"6318","yellow","LOC100288673"
"6320","yellow","LOC100288781"
"6335","yellow","LOC100294362"
"6342","yellow","LOC115110"
"6349","yellow","LOC145783"
"6362","yellow","LOC151009"
"6382","yellow","LOC255177"
"6407","yellow","LOC285095"
"6426","yellow","LOC340074"
"6434","yellow","LOC388780"
"6435","yellow","LOC389199"
"6438","yellow","LOC400027"
"6440","yellow","LOC400084"
"6452","yellow","LOC440895"
"6457","yellow","LOC441268"
"6458","yellow","LOC441461"
"6460","yellow","LOC553137"
"6463","yellow","LOC554207"
"6465","yellow","LOC574167"
"6472","yellow","LOC643201"
"6473","yellow","LOC643395"
"6474","yellow","LOC643837"
"6494","yellow","LOC693280"
"6499","yellow","LOC693337"
"6510","yellow","LOC693471"
"6532","yellow","LOC693603"
"6544","yellow","LOC693706"
"6547","yellow","LOC693725"
"6560","yellow","LOC693815"
"6569","yellow","LOC693892"
"6572","yellow","LOC693910"
"6599","yellow","LOC694135"
"6603","yellow","LOC694175"
"6614","yellow","LOC694310"
"6633","yellow","LOC694505"
"6640","yellow","LOC694633"
"6643","yellow","LOC694650"
"6670","yellow","LOC694833"
"6709","yellow","LOC695164"
"6738","yellow","LOC695378"
"6756","yellow","LOC695512"
"6767","yellow","LOC695609"
"6778","yellow","LOC695694"
"6785","yellow","LOC695736"
"6786","yellow","LOC695738"
"6793","yellow","LOC695804"
"6807","yellow","LOC695873"
"6809","yellow","LOC695886"
"6836","yellow","LOC696064"
"6838","yellow","LOC696075"
"6903","yellow","LOC696506"
"6922","yellow","LOC696656"
"6929","yellow","LOC696703"
"6932","yellow","LOC696731"
"6954","yellow","LOC696892"
"7021","yellow","LOC697289"
"7023","yellow","LOC697326"
"7024","yellow","LOC697328"
"7037","yellow","LOC697422"
"7047","yellow","LOC697507"
"7074","yellow","LOC697674"
"7121","yellow","LOC698048"
"7138","yellow","LOC698145"
"7145","yellow","LOC698173"
"7149","yellow","LOC698194"
"7162","yellow","LOC698289"
"7176","yellow","LOC698405"
"7177","yellow","LOC698406"
"7184","yellow","LOC698439"
"7195","yellow","LOC698523"
"7197","yellow","LOC698535"
"7218","yellow","LOC698785"
"7231","yellow","LOC698905"
"7236","yellow","LOC698930"
"7287","yellow","LOC699298"
"7326","yellow","LOC699499"
"7329","yellow","LOC699530"
"7335","yellow","LOC699556"
"7346","yellow","LOC699682"
"7361","yellow","LOC699785"
"7371","yellow","LOC699883"
"7373","yellow","LOC699896"
"7377","yellow","LOC699912"
"7393","yellow","LOC700051"
"7402","yellow","LOC700155"
"7405","yellow","LOC700183"
"7428","yellow","LOC700381"
"7454","yellow","LOC700579"
"7505","yellow","LOC701022"
"7512","yellow","LOC701053"
"7520","yellow","LOC701145"
"7536","yellow","LOC701359"
"7591","yellow","LOC701755"
"7636","yellow","LOC702113"
"7639","yellow","LOC702129"
"7645","yellow","LOC702204"
"7647","yellow","LOC702221"
"7658","yellow","LOC702276"
"7677","yellow","LOC702430"
"7679","yellow","LOC702443"
"7713","yellow","LOC702805"
"7741","yellow","LOC703043"
"7742","yellow","LOC703049"
"7764","yellow","LOC703202"
"7775","yellow","LOC703292"
"7788","yellow","LOC703488"
"7794","yellow","LOC703514"
"7801","yellow","LOC703604"
"7831","yellow","LOC703825"
"7846","yellow","LOC703889"
"7852","yellow","LOC703922"
"7860","yellow","LOC703984"
"7866","yellow","LOC704029"
"7873","yellow","LOC704095"
"7878","yellow","LOC704136"
"7931","yellow","LOC704627"
"7940","yellow","LOC704713"
"7941","yellow","LOC704718"
"7967","yellow","LOC704994"
"7985","yellow","LOC705220"
"7991","yellow","LOC705273"
"7995","yellow","LOC705319"
"7997","yellow","LOC705325"
"8001","yellow","LOC705360"
"8028","yellow","LOC705588"
"8041","yellow","LOC705681"
"8047","yellow","LOC705756"
"8061","yellow","LOC705897"
"8064","yellow","LOC705927"
"8065","yellow","LOC705928"
"8072","yellow","LOC705993"
"8103","yellow","LOC706281"
"8107","yellow","LOC706317"
"8173","yellow","LOC706886"
"8175","yellow","LOC706905"
"8183","yellow","LOC706973"
"8226","yellow","LOC707351"
"8260","yellow","LOC707602"
"8267","yellow","LOC707626"
"8287","yellow","LOC707755"
"8292","yellow","LOC707790"
"8295","yellow","LOC707798"
"8301","yellow","LOC707823"
"8359","yellow","LOC708271"
"8369","yellow","LOC708344"
"8423","yellow","LOC708678"
"8428","yellow","LOC708723"
"8437","yellow","LOC708784"
"8476","yellow","LOC708982"
"8506","yellow","LOC709107"
"8526","yellow","LOC709204"
"8532","yellow","LOC709256"
"8535","yellow","LOC709284"
"8550","yellow","LOC709352"
"8557","yellow","LOC709390"
"8559","yellow","LOC709402"
"8566","yellow","LOC709440"
"8574","yellow","LOC709469"
"8587","yellow","LOC709543"
"8592","yellow","LOC709591"
"8620","yellow","LOC709706"
"8624","yellow","LOC709719"
"8636","yellow","LOC709784"
"8639","yellow","LOC709796"
"8650","yellow","LOC709859"
"8651","yellow","LOC709860"
"8661","yellow","LOC709929"
"8671","yellow","LOC710018"
"8709","yellow","LOC710226"
"8724","yellow","LOC710293"
"8727","yellow","LOC710297"
"8742","yellow","LOC710396"
"8751","yellow","LOC710448"
"8754","yellow","LOC710455"
"8758","yellow","LOC710478"
"8787","yellow","LOC710638"
"8809","yellow","LOC710735"
"8811","yellow","LOC710749"
"8827","yellow","LOC710824"
"8832","yellow","LOC710848"
"8844","yellow","LOC710903"
"8847","yellow","LOC710913"
"8857","yellow","LOC710972"
"8858","yellow","LOC710977"
"8904","yellow","LOC711218"
"8929","yellow","LOC711375"
"8973","yellow","LOC711659"
"8987","yellow","LOC711745"
"8989","yellow","LOC711756"
"9005","yellow","LOC711857"
"9024","yellow","LOC711946"
"9048","yellow","LOC712087"
"9097","yellow","LOC712375"
"9099","yellow","LOC712383"
"9109","yellow","LOC712438"
"9132","yellow","LOC712566"
"9154","yellow","LOC712706"
"9157","yellow","LOC712734"
"9168","yellow","LOC712830"
"9171","yellow","LOC712843"
"9172","yellow","LOC712844"
"9178","yellow","LOC712904"
"9190","yellow","LOC712960"
"9197","yellow","LOC713021"
"9239","yellow","LOC713238"
"9255","yellow","LOC713349"
"9262","yellow","LOC713380"
"9280","yellow","LOC713467"
"9316","yellow","LOC713683"
"9350","yellow","LOC713844"
"9351","yellow","LOC713845"
"9371","yellow","LOC713945"
"9382","yellow","LOC713992"
"9386","yellow","LOC714014"
"9399","yellow","LOC714110"
"9416","yellow","LOC714193"
"9417","yellow","LOC714197"
"9418","yellow","LOC714199"
"9432","yellow","LOC714296"
"9451","yellow","LOC714424"
"9459","yellow","LOC714470"
"9464","yellow","LOC714491"
"9473","yellow","LOC714549"
"9474","yellow","LOC714550"
"9477","yellow","LOC714581"
"9506","yellow","LOC714766"
"9534","yellow","LOC714891"
"9538","yellow","LOC714931"
"9555","yellow","LOC715076"
"9578","yellow","LOC715165"
"9579","yellow","LOC715171"
"9594","yellow","LOC715250"
"9603","yellow","LOC715300"
"9604","yellow","LOC715304"
"9605","yellow","LOC715312"
"9606","yellow","LOC715315"
"9621","yellow","LOC715396"
"9629","yellow","LOC715455"
"9634","yellow","LOC715481"
"9645","yellow","LOC715545"
"9648","yellow","LOC715588"
"9654","yellow","LOC715627"
"9660","yellow","LOC715658"
"9672","yellow","LOC715698"
"9681","yellow","LOC715751"
"9683","yellow","LOC715757"
"9700","yellow","LOC715847"
"9702","yellow","LOC715859"
"9703","yellow","LOC715864"
"9707","yellow","LOC715892"
"9718","yellow","LOC715973"
"9728","yellow","LOC716017"
"9754","yellow","LOC716174"
"9758","yellow","LOC716192"
"9759","yellow","LOC716193"
"9770","yellow","LOC716277"
"9778","yellow","LOC716322"
"9817","yellow","LOC716574"
"9834","yellow","LOC716655"
"9838","yellow","LOC716670"
"9840","yellow","LOC716681"
"9846","yellow","LOC716707"
"9856","yellow","LOC716765"
"9872","yellow","LOC716859"
"9889","yellow","LOC716943"
"9896","yellow","LOC716986"
"9936","yellow","LOC717222"
"9944","yellow","LOC717244"
"9961","yellow","LOC717354"
"9973","yellow","LOC717402"
"9990","yellow","LOC717515"
"10019","yellow","LOC717683"
"10034","yellow","LOC717766"
"10055","yellow","LOC717855"
"10060","yellow","LOC717872"
"10066","yellow","LOC717916"
"10103","yellow","LOC718099"
"10118","yellow","LOC718187"
"10154","yellow","LOC718423"
"10204","yellow","LOC718691"
"10206","yellow","LOC718709"
"10211","yellow","LOC718724"
"10232","yellow","LOC718865"
"10237","yellow","LOC718891"
"10239","yellow","LOC718901"
"10241","yellow","LOC718907"
"10243","yellow","LOC718919"
"10248","yellow","LOC718942"
"10253","yellow","LOC718976"
"10270","yellow","LOC719051"
"10272","yellow","LOC719053"
"10283","yellow","LOC719089"
"10344","yellow","LOC719447"
"10354","yellow","LOC719517"
"10362","yellow","LOC719554"
"10364","yellow","LOC719557"
"10379","yellow","LOC719648"
"10389","yellow","LOC719701"
"10397","yellow","LOC719749"
"10401","yellow","LOC719761"
"10403","yellow","LOC719774"
"10450","yellow","LOC720060"
"10454","yellow","LOC720093"
"10481","yellow","LOC720248"
"10507","yellow","LOC720421"
"10537","yellow","LOC720772"
"10548","yellow","LOC720879"
"10553","yellow","LOC720949"
"10563","yellow","LOC721017"
"10571","yellow","LOC721048"
"10573","yellow","LOC721097"
"10575","yellow","LOC721104"
"10577","yellow","LOC721116"
"10578","yellow","LOC721119"
"10590","yellow","LOC721176"
"10592","yellow","LOC721208"
"10604","yellow","LOC721284"
"10612","yellow","LOC721340"
"10625","yellow","LOC721437"
"10628","yellow","LOC721444"
"10638","yellow","LOC721534"
"10645","yellow","LOC721577"
"10658","yellow","LOC721634"
"10672","yellow","LOC721769"
"10688","yellow","LOC721833"
"10701","yellow","LOC721913"
"10706","yellow","LOC721942"
"10753","yellow","LOC722189"
"10762","yellow","LOC722232"
"10772","yellow","LOC722266"
"10785","yellow","LOC722327"
"10804","yellow","LOC722493"
"10809","yellow","LOC722513"
"10818","yellow","LOC722606"
"10824","yellow","LOC722630"
"10847","yellow","LOC722911"
"10868","yellow","LOC728558"
"10881","yellow","LOC730234"
"10934","yellow","LRG1"
"10945","yellow","LRP2BP"
"10971","yellow","LRRC36"
"10983","yellow","LRRC4B"
"11001","yellow","LRRFIP2"
"11029","yellow","LTB"
"11031","yellow","LTB4R"
"11032","yellow","LTB4R2"
"11056","yellow","LYG2"
"11135","yellow","MAMU-DOA"
"11163","yellow","MAP2K3"
"11188","yellow","MAPK8"
"11207","yellow","MARCO"
"11247","yellow","MBP-A"
"11256","yellow","MCCD1"
"11261","yellow","MCHR1"
"11285","yellow","MDFI"
"11286","yellow","MDGA1"
"11344","yellow","MEP1B"
"11410","yellow","MGC13053"
"11419","yellow","MGC3771"
"11421","yellow","MGC4294"
"11424","yellow","MGC45922"
"11471","yellow","MIR34C"
"11479","yellow","MIXL1"
"11487","yellow","MKNK2"
"11489","yellow","MKRN2"
"11507","yellow","MLN"
"11536","yellow","MMP28"
"11537","yellow","MMP3"
"11546","yellow","MND1"
"11694","yellow","MSH5"
"11716","yellow","MTA3"
"11744","yellow","MTMR8"
"11758","yellow","MUC16"
"11761","yellow","MUC5B"
"11774","yellow","MVK"
"11801","yellow","MYH14"
"11802","yellow","MYH2"
"11803","yellow","MYH3"
"11811","yellow","MYL3"
"11823","yellow","MYO1A"
"11839","yellow","MYOD1"
"11875","yellow","NACC1"
"11876","yellow","NACC2"
"11891","yellow","NANOS2"
"11902","yellow","NAPSA"
"11935","yellow","NCF1"
"12007","yellow","NEIL2"
"12011","yellow","NEK2"
"12025","yellow","NEU2"
"12029","yellow","NEURL2"
"12033","yellow","NEUROG2"
"12034","yellow","NEUROG3"
"12044","yellow","NFE2"
"12050","yellow","NFIC"
"12096","yellow","NKD2"
"12098","yellow","NKG7"
"12100","yellow","NKX1-2"
"12101","yellow","NKX2-1"
"12111","yellow","NLRC4"
"12112","yellow","NLRC5"
"12121","yellow","NLRP5"
"12138","yellow","NMRK2"
"12162","yellow","NOP10"
"12168","yellow","NOS2"
"12169","yellow","NOS3"
"12197","yellow","NPFF"
"12202","yellow","NPHS1"
"12206","yellow","NPPA"
"12208","yellow","NPPC"
"12217","yellow","NPVF"
"12243","yellow","NR6A1"
"12293","yellow","NTF4"
"12298","yellow","NTN5"
"12302","yellow","NTRK1"
"12387","yellow","ODF3B"
"12396","yellow","OGG1"
"12400","yellow","OIT3"
"12412","yellow","OMP"
"12415","yellow","OOEP"
"12442","yellow","OR1Q1"
"12445","yellow","OR2A2"
"12457","yellow","OR2Y1"
"12458","yellow","OR4A47"
"12464","yellow","OR4D9"
"12482","yellow","OR51G2"
"12498","yellow","OR5M9"
"12574","yellow","P2RX2"
"12575","yellow","P2RX3"
"12604","yellow","PADI1"
"12614","yellow","PAGE5"
"12631","yellow","PALM3"
"12646","yellow","PAPPA2"
"12685","yellow","PAX1"
"12688","yellow","PAX4"
"12692","yellow","PAX9"
"12718","yellow","PCDHA6"
"12756","yellow","PCP2"
"12783","yellow","PDE1C"
"12790","yellow","PDE4DIP"
"12792","yellow","PDE6A"
"12820","yellow","PDLIM7"
"12854","yellow","PER2"
"12864","yellow","PEX11G"
"12894","yellow","PGK2"
"12896","yellow","PGLYRP2"
"12912","yellow","PHB2"
"12944","yellow","PHOSPHO1"
"12953","yellow","PI3"
"12963","yellow","PIEZO1"
"12964","yellow","PIF1"
"12974","yellow","PIGR"
"12997","yellow","PIK3R5"
"13000","yellow","PILRB"
"13022","yellow","PITPNM3"
"13024","yellow","PITX1"
"13044","yellow","PKN3"
"13045","yellow","PKNOX1"
"13048","yellow","PKP2"
"13052","yellow","PLA2G12B"
"13057","yellow","PLA2G2E"
"13070","yellow","PLAC9"
"13088","yellow","PLCXD1"
"13117","yellow","PLEKHN1"
"13124","yellow","PLIN4"
"13156","yellow","PMCH"
"13175","yellow","PNLIP"
"13177","yellow","PNLIPRP2"
"13196","yellow","POF1B"
"13204","yellow","POLD4"
"13206","yellow","POLE"
"13218","yellow","POLR2A"
"13260","yellow","POU3F4"
"13295","yellow","PPIEL"
"13324","yellow","PPP1R1B"
"13369","yellow","PRAME"
"13382","yellow","PRDM8"
"13394","yellow","PRG3"
"13398","yellow","PRICKLE3"
"13411","yellow","PRKAR2A"
"13415","yellow","PRKCG"
"13428","yellow","PRLH"
"13439","yellow","PRODH2"
"13441","yellow","PROKR1"
"13444","yellow","PROP1"
"13497","yellow","PRSS36"
"13513","yellow","PSG2"
"13518","yellow","PSKH2"
"13552","yellow","PSPN"
"13554","yellow","PTAFR"
"13569","yellow","PTGER1"
"13612","yellow","PTPRC"
"13616","yellow","PTPRH"
"13624","yellow","PTPRU"
"13670","yellow","QRFP"
"13675","yellow","R3HDML"
"13682","yellow","RAB17"
"13684","yellow","RAB1B"
"13690","yellow","RAB27A"
"13705","yellow","RAB3B"
"13707","yellow","RAB3D"
"13744","yellow","RAD51L1"
"13747","yellow","RAD54L"
"13755","yellow","RAG2"
"13767","yellow","RALGPS2"
"13799","yellow","RASA3"
"13875","yellow","RBP3"
"13876","yellow","RBP5"
"13878","yellow","RBPMS"
"13900","yellow","RDH16"
"13919","yellow","REN"
"13928","yellow","RET"
"13959","yellow","RGNEF"
"13979","yellow","RGS9BP"
"13980","yellow","RHAG"
"13991","yellow","RHEBL1"
"14011","yellow","RILP"
"14035","yellow","RLN3"
"14122","yellow","RORC"
"14226","yellow","RRN3P3"
"14250","yellow","RTCA"
"14266","yellow","RUFY1"
"14285","yellow","RXFP3"
"14286","yellow","RXRA"
"14297","yellow","S100A9"
"14305","yellow","S1PR4"
"14308","yellow","SAA3P"
"14369","yellow","SCEL"
"14472","yellow","SEMA3B"
"14508","yellow","SEPT6"
"14523","yellow","SERPINA10"
"14524","yellow","SERPINA11"
"14528","yellow","SERPINA4"
"14533","yellow","SERPINB11"
"14534","yellow","SERPINB12"
"14537","yellow","SERPINB3"
"14538","yellow","SERPINB4"
"14543","yellow","SERPINC1"
"14589","yellow","SFTA1P"
"14591","yellow","SFTPA2"
"14593","yellow","SFTPC"
"14623","yellow","SH2D1B"
"14687","yellow","SIGLEC9"
"14695","yellow","SIM2"
"14712","yellow","SIX1"
"14728","yellow","SLA2"
"14731","yellow","SLAMF7"
"14759","yellow","SLC16A13"
"14763","yellow","SLC16A5"
"14770","yellow","SLC17A3"
"14777","yellow","SLC19A1"
"14801","yellow","SLC24A6"
"14818","yellow","SLC25A30"
"14820","yellow","SLC25A34"
"14828","yellow","SLC25A41"
"14883","yellow","SLC35D3"
"14905","yellow","SLC38A7"
"14953","yellow","SLC6A11"
"14959","yellow","SLC6A18"
"14960","yellow","SLC6A19"
"14962","yellow","SLC6A20"
"14985","yellow","SLC9A2"
"14996","yellow","SLCO1B3"
"15000","yellow","SLCO4C1"
"15069","yellow","SMURF1"
"15075","yellow","SNAI1"
"15139","yellow","SOAT2"
"15164","yellow","SOX10"
"15168","yellow","SOX18"
"15181","yellow","SP140"
"15187","yellow","SP6"
"15196","yellow","SPAG17"
"15208","yellow","SPATA19"
"15214","yellow","SPATA4"
"15234","yellow","SPEG"
"15236","yellow","SPERT"
"15320","yellow","SRPX2"
"15347","yellow","SSR2"
"15355","yellow","SSTR4"
"15370","yellow","ST6GAL1"
"15391","yellow","STAG1"
"15394","yellow","STAG3L4"
"15411","yellow","STAT5A"
"15423","yellow","STH"
"15472","yellow","STX11"
"15485","yellow","STXBP4"
"15499","yellow","SUGT1P3"
"15511","yellow","SUN5"
"15528","yellow","SUV420H2"
"15563","yellow","SYPL2"
"15578","yellow","SYTL1"
"15605","yellow","TAF13"
"15619","yellow","TAGAP"
"15677","yellow","TBC1D27"
"15699","yellow","TBX18"
"15703","yellow","TBX3"
"15705","yellow","TBX5"
"15708","yellow","TBXAS1"
"15764","yellow","TEPP"
"15767","yellow","TERT"
"15785","yellow","TFAP2B"
"15788","yellow","TFAP2E"
"15794","yellow","TFEB"
"15804","yellow","TGFA"
"15819","yellow","TGM3"
"15820","yellow","TGM4"
"15821","yellow","TGM5"
"15839","yellow","THEG"
"15871","yellow","TIMM50"
"15888","yellow","TJP3"
"15898","yellow","TLE6"
"15902","yellow","TLL2"
"15908","yellow","TLR3"
"15917","yellow","TLX3"
"15922","yellow","TM4SF18"
"15954","yellow","TMED9"
"15984","yellow","TMEM145"
"15993","yellow","TMEM156"
"16005","yellow","TMEM174"
"16015","yellow","TMEM184A"
"16041","yellow","TMEM215"
"16058","yellow","TMEM30B"
"16060","yellow","TMEM35"
"16085","yellow","TMEM63A"
"16097","yellow","TMEM8A"
"16123","yellow","TMPRSS9"
"16151","yellow","TNFRSF18"
"16190","yellow","TNS1"
"16191","yellow","TNS4"
"16225","yellow","TP53TG5"
"16240","yellow","TPO"
"16247","yellow","TPSB2"
"16259","yellow","TRAF3IP3"
"16281","yellow","TREH"
"16292","yellow","TRIM10"
"16297","yellow","TRIM16"
"16302","yellow","TRIM23"
"16321","yellow","TRIM50"
"16351","yellow","TRMT2A"
"16379","yellow","TRPV5"
"16393","yellow","TSGA13"
"16400","yellow","TSKS"
"16407","yellow","TSP50"
"16415","yellow","TSPAN32"
"16430","yellow","TSR3"
"16434","yellow","TSSK3"
"16464","yellow","TTC6"
"16465","yellow","TTC7A"
"16480","yellow","TTPA"
"16501","yellow","TULP3"
"16506","yellow","TWIST2"
"16509","yellow","TXLNA"
"16526","yellow","TYMP"
"16549","yellow","UBD"
"16610","yellow","UCP3"
"16658","yellow","UPK2"
"16660","yellow","UPK3BL"
"16675","yellow","UROC1"
"16717","yellow","USP49"
"16747","yellow","VAMP8"
"16788","yellow","VNN2"
"16828","yellow","VTN"
"16833","yellow","VWA5B1"
"16905","yellow","WFDC11"
"16937","yellow","WNT2B"
"16957","yellow","WWC2-AS2"
"16986","yellow","XRCC2"
"16987","yellow","XRCC3"
"17001","yellow","YIF1B"
"17027","yellow","ZBED3"
